id,title,difficulty,source
P9091,Hydra,Hard,https://codeforces.com/problemset/problem/243/B
P9092,The Brand New Function,Mid,https://codeforces.com/problemset/problem/243/A
P9093,XOR on Segment,Hard,https://codeforces.com/problemset/problem/242/E
P9094,Dispute,Hard,https://codeforces.com/problemset/problem/242/D
P9095,King's Path,Mid,https://codeforces.com/problemset/problem/242/C
P9096,Big Segment,Easy,https://codeforces.com/problemset/problem/242/B
P9097,Heads or Tails,Easy,https://codeforces.com/problemset/problem/242/A
P9098,Challenging Balloons,Mid,https://codeforces.com/problemset/problem/241/G
P9099,Race,Hard,https://codeforces.com/problemset/problem/241/F
P9100,Flights,Very Hard,https://codeforces.com/problemset/problem/241/E
P9101,Numbers,Very Hard,https://codeforces.com/problemset/problem/241/D
P9102,Mirror Box,Hard,https://codeforces.com/problemset/problem/241/C
P9103,Friends,Very Hard,https://codeforces.com/problemset/problem/241/B
P9104,Old Peykan,Mid,https://codeforces.com/problemset/problem/241/A
P9105,TorCoder,Very Hard,https://codeforces.com/problemset/problem/240/F
P9106,Road Repairs,Very Hard,https://codeforces.com/problemset/problem/240/E
P9107,Easy Tape Programming,Mid,https://codeforces.com/problemset/problem/239/B
P9108,Two Bags of Potatoes,Easy,https://codeforces.com/problemset/problem/239/A
P9109,Meeting Her,Very Hard,https://codeforces.com/problemset/problem/238/E
P9110,Tape Programming,Very Hard,https://codeforces.com/problemset/problem/238/D
P9111,World Eater Brothers,Hard,https://codeforces.com/problemset/problem/238/C
P9112,Boring Partition,Mid,https://codeforces.com/problemset/problem/238/B
P9113,Not Wool Sequences,Mid,https://codeforces.com/problemset/problem/238/A
P9114,Build String,Hard,https://codeforces.com/problemset/problem/237/E
P9115,T-decomposition,Hard,https://codeforces.com/problemset/problem/237/D
P9116,Primes on Interval,Mid,https://codeforces.com/problemset/problem/237/C
P9117,Young Table,Mid,https://codeforces.com/problemset/problem/237/B
P9118,Free Cash,Easy,https://codeforces.com/problemset/problem/237/A
P9119,Easy Number Challenge,Mid,https://codeforces.com/problemset/problem/236/B
P9120,Boy or Girl,Easy,https://codeforces.com/problemset/problem/236/A
P9121,Number Challenge,Very Hard,https://codeforces.com/problemset/problem/235/E
P9122,Graph Game,Very Hard,https://codeforces.com/problemset/problem/235/D
P9123,Cyclical Quest,Very Hard,https://codeforces.com/problemset/problem/235/C
P9124,Let's Play Osu!,Hard,https://codeforces.com/problemset/problem/235/B
P9125,LCM Challenge,Mid,https://codeforces.com/problemset/problem/235/A
P9126,Merging Two Decks,Hard,https://codeforces.com/problemset/problem/234/H
P9127,Practice,Mid,https://codeforces.com/problemset/problem/234/G
P9128,Fence,Mid,https://codeforces.com/problemset/problem/234/F
P9129,Champions' League,Mid,https://codeforces.com/problemset/problem/234/E
P9130,Cinema,Mid,https://codeforces.com/problemset/problem/234/D
P9131,Weather,Mid,https://codeforces.com/problemset/problem/234/C
P9132,Reading,Easy,https://codeforces.com/problemset/problem/234/B
P9133,Lefthanders and Righthanders ,Easy,https://codeforces.com/problemset/problem/234/A
P9134,Non-square Equation,Mid,https://codeforces.com/problemset/problem/233/B
P9135,Perfect Permutation,Easy,https://codeforces.com/problemset/problem/233/A
P9136,Quick Tortoise,Very Hard,https://codeforces.com/problemset/problem/232/E
P9137,Fence,Very Hard,https://codeforces.com/problemset/problem/232/D
P9138,Doe Graphs,Very Hard,https://codeforces.com/problemset/problem/232/C
P9139,Table,Mid,https://codeforces.com/problemset/problem/232/B
P9140,Cycles,Mid,https://codeforces.com/problemset/problem/232/A
P9141,Cactus,Hard,https://codeforces.com/problemset/problem/231/E
P9142,Magic Box,Mid,https://codeforces.com/problemset/problem/231/D
P9143,To Add or Not to Add,Mid,https://codeforces.com/problemset/problem/231/C
P9144,"Magic, Wizardry and Wonders",Mid,https://codeforces.com/problemset/problem/231/B
P9145,Team,Easy,https://codeforces.com/problemset/problem/231/A
P9146,T-primes,Mid,https://codeforces.com/problemset/problem/230/B
P9147,Dragons,Easy,https://codeforces.com/problemset/problem/230/A
P9148,Gifts,Very Hard,https://codeforces.com/problemset/problem/229/E
P9149,Towers,Hard,https://codeforces.com/problemset/problem/229/D
P9150,Triangles,Mid,https://codeforces.com/problemset/problem/229/C
P9151,Planets,Mid,https://codeforces.com/problemset/problem/229/B
P9152,Shifts,Mid,https://codeforces.com/problemset/problem/229/A
P9153,The Road to Berland is Paved With Good Intentions,Mid,https://codeforces.com/problemset/problem/228/E
P9154,Zigzag,Hard,https://codeforces.com/problemset/problem/228/D
P9155,Fractal Detector,Hard,https://codeforces.com/problemset/problem/228/C
P9156,Two Tables,Mid,https://codeforces.com/problemset/problem/228/B
P9157,Is your horseshoe on the other hoof?,Easy,https://codeforces.com/problemset/problem/228/A
P9158,Effective Approach,Easy,https://codeforces.com/problemset/problem/227/B
P9159,Where do I Turn?,Mid,https://codeforces.com/problemset/problem/227/A
P9160,Noble Knight's Path,Very Hard,https://codeforces.com/problemset/problem/226/E
P9161,The table,Hard,https://codeforces.com/problemset/problem/226/D
P9162,Anniversary,Hard,https://codeforces.com/problemset/problem/226/C
P9163,Naughty Stone Piles,Mid,https://codeforces.com/problemset/problem/226/B
P9164,Flying Saucer Segments,Mid,https://codeforces.com/problemset/problem/226/A
P9165,Unsolvable,Hard,https://codeforces.com/problemset/problem/225/E
P9166,Snake,Hard,https://codeforces.com/problemset/problem/225/D
P9167,Barcode,Mid,https://codeforces.com/problemset/problem/225/C
P9168,Well-known Numbers,Mid,https://codeforces.com/problemset/problem/225/B
P9169,Dice Tower,Easy,https://codeforces.com/problemset/problem/225/A
P9170,Array,Mid,https://codeforces.com/problemset/problem/224/B
P9171,Parallelepiped,Easy,https://codeforces.com/problemset/problem/224/A
P9172,Planar Graph,Very Hard,https://codeforces.com/problemset/problem/223/E
P9173,Spider,Very Hard,https://codeforces.com/problemset/problem/223/D
P9174,Partial Sums,Mid,https://codeforces.com/problemset/problem/223/C
P9175,Two Strings,Mid,https://codeforces.com/problemset/problem/223/B
P9176,Bracket Sequence,Mid,https://codeforces.com/problemset/problem/223/A
P9177,Decoding Genome,Mid,https://codeforces.com/problemset/problem/222/E
P9178,Olympiad,Mid,https://codeforces.com/problemset/problem/222/D
P9179,Reducing Fractions,Mid,https://codeforces.com/problemset/problem/222/C
P9180,Cosmic Tables,Mid,https://codeforces.com/problemset/problem/222/B
P9181,Shooshuns and Sequence ,Easy,https://codeforces.com/problemset/problem/222/A
P9182,Little Elephant and Numbers,Mid,https://codeforces.com/problemset/problem/221/B
P9183,Little Elephant and Function,Easy,https://codeforces.com/problemset/problem/221/A
P9184,Little Elephant and Inversions,Hard,https://codeforces.com/problemset/problem/220/E
P9185,Little Elephant and Triangle,Very Hard,https://codeforces.com/problemset/problem/220/D
P9186,Little Elephant and Shifts,Hard,https://codeforces.com/problemset/problem/220/C
P9187,Little Elephant and Array,Mid,https://codeforces.com/problemset/problem/220/B
P9188,Little Elephant and Problem,Mid,https://codeforces.com/problemset/problem/220/A
P9189,Parking Lot,Hard,https://codeforces.com/problemset/problem/219/E
P9190,Choosing Capital for Treeland,Mid,https://codeforces.com/problemset/problem/219/D
P9191,Color Stripe,Mid,https://codeforces.com/problemset/problem/219/C
P9192,Special Offer! Super Price 999 Bourles!,Mid,https://codeforces.com/problemset/problem/219/B
P9193,k-String,Easy,https://codeforces.com/problemset/problem/219/A
P9194,Airport,Easy,https://codeforces.com/problemset/problem/218/B
P9195,Mountain Scenery,Easy,https://codeforces.com/problemset/problem/218/A
P9196,Alien DNA,Very Hard,https://codeforces.com/problemset/problem/217/E
P9197,Bitonix' Patrol,Very Hard,https://codeforces.com/problemset/problem/217/D
P9198,Formurosa,Very Hard,https://codeforces.com/problemset/problem/217/C
P9199,Blackboard Fibonacci,Hard,https://codeforces.com/problemset/problem/217/B
P9200,Ice Skating,Easy,https://codeforces.com/problemset/problem/217/A
P9201,Martian Luck,Hard,https://codeforces.com/problemset/problem/216/E
P9202,Spider's Web,Mid,https://codeforces.com/problemset/problem/216/D
P9203,Hiring Staff,Mid,https://codeforces.com/problemset/problem/216/C
P9204,Forming Teams,Mid,https://codeforces.com/problemset/problem/216/B
P9205,Tiling with Hexagons,Easy,https://codeforces.com/problemset/problem/216/A
P9206,Periodical Numbers,Hard,https://codeforces.com/problemset/problem/215/E
P9207,Hot Days,Mid,https://codeforces.com/problemset/problem/215/D
P9208,Crosses,Hard,https://codeforces.com/problemset/problem/215/C
P9209,Olympic Medal,Mid,https://codeforces.com/problemset/problem/215/B
P9210,Bicycle Chain,Easy,https://codeforces.com/problemset/problem/215/A
P9211,Hometask,Mid,https://codeforces.com/problemset/problem/214/B
P9212,System of Equations,Easy,https://codeforces.com/problemset/problem/214/A
P9213,Two Permutations,Very Hard,https://codeforces.com/problemset/problem/213/E
P9214,Stars,Hard,https://codeforces.com/problemset/problem/213/D
P9215,Relay Race,Hard,https://codeforces.com/problemset/problem/213/C
P9216,Numbers,Mid,https://codeforces.com/problemset/problem/213/B
P9217,Game,Mid,https://codeforces.com/problemset/problem/213/A
P9218,IT Restaurants,Mid,https://codeforces.com/problemset/problem/212/E
P9219,Cutting a Fence,Very Hard,https://codeforces.com/problemset/problem/212/D
P9220,Cowboys,Hard,https://codeforces.com/problemset/problem/212/C
P9221,Polycarpus is Looking for Good Substrings,Hard,https://codeforces.com/problemset/problem/212/B
P9222,Privatization,Very Hard,https://codeforces.com/problemset/problem/212/A
P9223,Trails and Glades,Hard,https://codeforces.com/problemset/problem/209/C
P9224,Pixels,Hard,https://codeforces.com/problemset/problem/209/B
P9225,Multicolored Marbles,Mid,https://codeforces.com/problemset/problem/209/A
P9226,Blood Cousins,Hard,https://codeforces.com/problemset/problem/208/E
P9227,"Prizes, Prizes, more Prizes",Easy,https://codeforces.com/problemset/problem/208/D
P9228,Police Station,Mid,https://codeforces.com/problemset/problem/208/C
P9229,Solitaire,Mid,https://codeforces.com/problemset/problem/208/B
P9230,Dubstep,Easy,https://codeforces.com/problemset/problem/208/A
P9231,The Beaver's Problem - 3,Mid,https://codeforces.com/problemset/problem/207/D9
P9232,The Beaver's Problem - 3,Hard,https://codeforces.com/problemset/problem/207/D8
P9233,The Beaver's Problem - 3,Mid,https://codeforces.com/problemset/problem/207/D7
P9234,The Beaver's Problem - 3,Hard,https://codeforces.com/problemset/problem/207/D6
P9235,The Beaver's Problem - 3,Mid,https://codeforces.com/problemset/problem/207/D5
P9236,The Beaver's Problem - 3,Hard,https://codeforces.com/problemset/problem/207/D4
P9237,The Beaver's Problem - 3,Hard,https://codeforces.com/problemset/problem/207/D3
P9238,The Beaver's Problem - 3,Hard,https://codeforces.com/problemset/problem/207/D2
P9239,The Beaver's Problem - 3,Hard,https://codeforces.com/problemset/problem/207/D10
P9240,The Beaver's Problem - 3,Mid,https://codeforces.com/problemset/problem/207/D1
P9241,Game with Two Trees,Very Hard,https://codeforces.com/problemset/problem/207/C3
P9242,Game with Two Trees,Hard,https://codeforces.com/problemset/problem/207/C2
P9243,Game with Two Trees,Hard,https://codeforces.com/problemset/problem/207/C1
P9244,Military Trainings,Mid,https://codeforces.com/problemset/problem/207/B3
P9245,Military Trainings,Mid,https://codeforces.com/problemset/problem/207/B2
P9246,Military Trainings,Mid,https://codeforces.com/problemset/problem/207/B1
P9247,Beaver's Calculator 1.0,Hard,https://codeforces.com/problemset/problem/207/A3
P9248,Beaver's Calculator 1.0,Mid,https://codeforces.com/problemset/problem/207/A2
P9249,Beaver's Calculator 1.0,Mid,https://codeforces.com/problemset/problem/207/A1
P9250,Little Elephant and Sorting,Mid,https://codeforces.com/problemset/problem/205/B
P9251,Little Elephant and Rozdil,Easy,https://codeforces.com/problemset/problem/205/A
P9252,Little Elephant and Strings,Very Hard,https://codeforces.com/problemset/problem/204/E
P9253,Little Elephant and Retro Strings,Hard,https://codeforces.com/problemset/problem/204/D
P9254,Little Elephant and Furik and Rubik,Hard,https://codeforces.com/problemset/problem/204/C
P9255,Little Elephant and Cards,Mid,https://codeforces.com/problemset/problem/204/B
P9256,Little Elephant and Interval,Mid,https://codeforces.com/problemset/problem/204/A
P9257,Transportation,Hard,https://codeforces.com/problemset/problem/203/E
P9258,Hit Ball,Mid,https://codeforces.com/problemset/problem/203/D
P9259,Photographer,Mid,https://codeforces.com/problemset/problem/203/C
P9260,Game on Paper,Mid,https://codeforces.com/problemset/problem/203/B
P9261,Two Problems,Easy,https://codeforces.com/problemset/problem/203/A
P9262,Brand New Easy Problem,Mid,https://codeforces.com/problemset/problem/202/B
P9263,LLPS,Easy,https://codeforces.com/problemset/problem/202/A
P9264,Thoroughly Bureaucratic Organization,Very Hard,https://codeforces.com/problemset/problem/201/E
P9265,Brand New Problem,Very Hard,https://codeforces.com/problemset/problem/201/D
P9266,Fragile Bridges,Hard,https://codeforces.com/problemset/problem/201/C
P9267,Guess That Car!,Mid,https://codeforces.com/problemset/problem/201/B
P9268,Clear Symmetry,Mid,https://codeforces.com/problemset/problem/201/A
P9269,Tractor College,Hard,https://codeforces.com/problemset/problem/200/E
P9270,Programming Language,Mid,https://codeforces.com/problemset/problem/200/D
P9271,Football Championship,Mid,https://codeforces.com/problemset/problem/200/C
P9272,Drinks,Easy,https://codeforces.com/problemset/problem/200/B
P9273,Cinema,Hard,https://codeforces.com/problemset/problem/200/A
P9274,Special Olympics,Mid,https://codeforces.com/problemset/problem/199/B
P9275,Hexadecimal's theorem,Easy,https://codeforces.com/problemset/problem/199/A
P9276,Gripping Story,Hard,https://codeforces.com/problemset/problem/198/E
P9277,Cube Snake,Very Hard,https://codeforces.com/problemset/problem/198/D
P9278,Delivering Carcinogen,Hard,https://codeforces.com/problemset/problem/198/C
P9279,Jumping on Walls,Mid,https://codeforces.com/problemset/problem/198/B
P9280,About Bacteria,Mid,https://codeforces.com/problemset/problem/198/A
P9281,Limit,Mid,https://codeforces.com/problemset/problem/197/B
P9282,Plate Game,Mid,https://codeforces.com/problemset/problem/197/A
P9283,Opening Portals,Very Hard,https://codeforces.com/problemset/problem/196/E
P9284,The Next Good String,Very Hard,https://codeforces.com/problemset/problem/196/D
P9285,Paint Tree,Hard,https://codeforces.com/problemset/problem/196/C
P9286,Infinite Maze,Hard,https://codeforces.com/problemset/problem/196/B
P9287,Lexicographically Maximum Subsequence,Easy,https://codeforces.com/problemset/problem/196/A
P9288,Building Forest,Hard,https://codeforces.com/problemset/problem/195/E
P9289,Analyzing Polyline,Mid,https://codeforces.com/problemset/problem/195/D
P9290,Try and Catch,Mid,https://codeforces.com/problemset/problem/195/C
P9291,After Training,Mid,https://codeforces.com/problemset/problem/195/B
P9292,Let's Watch Football,Easy,https://codeforces.com/problemset/problem/195/A
P9293,Square,Easy,https://codeforces.com/problemset/problem/194/B
P9294,Exams,Easy,https://codeforces.com/problemset/problem/194/A
P9295,Fibonacci Number,Very Hard,https://codeforces.com/problemset/problem/193/E
